mode,profile,run,first_victory_min,first_hatch_min,second_biome_min,level_d1,level_d3,level_d7,level_d14,gold,dust,eggs,dragons,upgrades,win_rate,first5_win_rate,avg_battle_turns,empty_flight,stranded_runs,blocked,both_zero_days,tutorial_complete
before,active,154,2.2,6.4,12,4,8,16,29,31350,1040,3,63,8,0.7022900763358778,0.8,6.938931297709924,0.34,1,1,0,1
before,active,155,2.2,6.4,12,4,8,17,29,30682,1040,4,65,9,0.6764705882352942,0.8,6.9411764705882355,0.34,1,1,0,1
before,active,156,2.2,6.4,12,4,8,16,29,31906,1040,7,63,5,0.6992481203007519,1,6.969924812030075,0.34,1,1,0,1
before,active,157,2.2,6.4,12,4,8,17,30,32457,1025,5,60,7,0.708029197080292,1,6.861313868613139,0.34,4,1,0,1
before,active,158,2.2,6.4,12,4,8,17,28,28763,1010,2,54,6,0.7109375,0.8,7.015625,0.34,1,1,0,1
before,active,159,2.2,6.4,12,4,8,15,28,30207,995,1,55,5,0.6742424242424242,1,6.984848484848484,0.34,1,1,0,1
before,active,160,8.600000000000001,6.4,12,3,7,16,28,29746,1055,3,56,7,0.6717557251908397,0.4,7.106870229007634,0.34,3,1,0,0
before,active,161,2.2,6.4,12,3,7,16,28,28653,1040,8,61,11,0.689922480620155,0.6,6.9689922480620154,0.34,2,1,0,1
before,active,162,2.2,6.4,12,4,7,16,29,30485,1025,11,58,8,0.7804878048780488,0.8,6.634146341463414,0.34,4,1,0,1
before,active,163,5.4,6.4,12,4,8,17,31,34699,1025,7,65,7,0.7445255474452555,0.6,6.927007299270073,0.34,4,1,0,0
before,active,164,2.2,6.4,12,4,8,16,29,31015,1055,6,62,6,0.7045454545454546,1,6.984848484848484,0.34,2,0,0,1
before,active,165,2.2,6.4,12,4,7,15,28,29196,1040,11,62,10,0.689922480620155,0.8,7.015503875968992,0.34,1,1,0,1
before,active,166,2.2,6.4,12,4,8,15,28,29959,1040,6,55,8,0.6717557251908397,1,7.0534351145038165,0.34,0,1,0,1
before,active,167,2.2,6.4,12,4,7,15,28,28677,1025,6,58,9,0.6923076923076923,0.8,7.107692307692307,0.34,2,1,0,1
before,active,168,8.600000000000001,6.4,12,4,7,16,29,31526,1070,0,51,7,0.7153846153846154,0.6,6.953846153846154,0.34,3,1,0,0
before,active,169,2.2,6.4,12,4,9,16,29,30448,1025,5,63,6,0.7322834645669292,0.8,6.897637795275591,0.34,2,0,0,1
before,active,170,2.2,6.4,12,5,9,16,28,28038,980,3,58,10,0.6929133858267716,1,6.700787401574803,0.34,2,1,0,1
before,active,171,2.2,6.4,12,4,9,15,27,28151,1025,3,59,8,0.6343283582089553,1,6.880597014925373,0.34,4,1,0,1
before,active,172,2.2,6.4,12,5,9,16,28,29323,995,6,50,7,0.7142857142857143,1,6.896825396825397,0.34,3,1,0,1
before,active,173,5.4,6.4,12,4,8,16,30,31605,1025,3,62,7,0.7230769230769231,0.6,6.976923076923077,0.34,2,0,0,0
before,active,174,2.2,6.4,12,3,7,16,29,30587,1040,16,64,6,0.6992481203007519,0.8,6.834586466165414,0.34,3,1,0,1
before,active,175,2.2,6.4,12,4,8,17,28,29490,1055,3,65,7,0.664179104477612,0.8,6.91044776119403,0.34,1,0,0,1
before,active,176,2.2,6.4,12,5,9,17,31,33248,1040,5,66,8,0.7050359712230215,0.6,7.014388489208633,0.34,4,1,0,1
before,active,177,5.4,6.4,12,4,7,15,27,27590,1040,3,59,7,0.640625,0.6,6.9296875,0.34,3,1,0,0
before,active,178,2.2,6.4,12,4,8,16,30,32035,1025,1,58,8,0.7251908396946565,0.8,6.809160305343512,0.34,2,0,0,1
before,active,179,2.2,6.4,12,3,8,16,29,30633,995,2,60,10,0.7480314960629921,0.8,6.9921259842519685,0.34,1,1,0,1
before,active,180,5.4,6.4,12,3,7,15,26,26605,995,7,60,5,0.656,0.8,7.128,0.34,3,1,0,0
before,active,181,2.2,6.4,12,4,8,15,27,27685,1055,7,60,7,0.6434108527131783,0.8,7.038759689922481,0.34,1,1,0,1
before,active,182,2.2,6.4,12,3,7,15,28,28536,1010,3,61,5,0.6796875,0.6,7.0078125,0.34,1,1,0,1
before,active,183,2.2,6.4,12,3,8,16,28,28118,1025,2,60,8,0.6538461538461539,0.6,7,0.34,2,1,0,1
before,active,184,2.2,6.4,12,4,9,17,29,30590,1025,6,62,8,0.7286821705426356,1,6.984496124031008,0.34,0,1,0,1
before,active,185,8.600000000000001,6.4,12,4,7,15,28,28596,1040,7,60,7,0.6615384615384615,0.6,6.984615384615385,0.34,1,1,0,0
before,active,186,2.2,6.4,12,4,8,15,28,29996,995,1,51,4,0.6818181818181818,0.8,6.825757575757576,0.34,3,1,0,1
before,active,187,2.2,6.4,12,4,8,14,26,25915,980,3,51,9,0.627906976744186,0.8,6.992248062015504,0.34,3,1,0,1
before,active,188,2.2,6.4,12,3,8,15,29,30717,1040,7,64,7,0.6766917293233082,0.6,6.932330827067669,0.34,1,1,0,1
before,active,189,2.2,6.4,12,4,8,16,27,28409,1025,7,60,8,0.688,0.6,7.08,0.34,2,1,0,1
before,active,190,2.2,6.4,12,4,9,16,27,28130,1040,7,58,6,0.6377952755905512,0.4,7.062992125984252,0.34,1,1,0,1
before,active,191,2.2,6.4,12,4,8,15,29,30562,1040,14,65,6,0.696969696969697,0.6,6.9772727272727275,0.34,3,1,0,1
before,active,192,2.2,6.4,12,4,8,15,30,31544,1040,5,61,11,0.7384615384615385,1,6.730769230769231,0.34,3,1,0,1
before,active,193,2.2,6.4,12,4,8,15,28,28582,1010,4,63,10,0.6564885496183206,0.6,6.870229007633588,0.34,3,1,0,1
before,active,194,5.4,6.4,12,4,8,15,28,29568,1025,6,61,6,0.6984126984126984,0.6,7.007936507936508,0.34,2,1,0,0
before,active,195,2.2,6.4,12,4,10,18,29,31618,1025,10,62,6,0.7209302325581395,0.6,7.116279069767442,0.34,1,1,0,1
before,active,196,2.2,6.4,12,4,8,16,29,32233,1040,4,60,5,0.6861313868613139,0.6,7.0583941605839415,0.34,3,1,0,1
before,active,197,2.2,6.4,12,3,9,16,28,28781,1025,9,59,12,0.6691176470588235,0.4,6.926470588235294,0.34,1,1,0,1
before,active,198,2.2,6.4,12,3,8,16,29,30599,1025,11,64,8,0.6940298507462687,0.6,7.014925373134329,0.34,0,1,0,1
before,active,199,2.2,6.4,12,4,8,15,29,30273,995,3,55,10,0.7421875,1,6.9453125,0.34,1,1,0,1
before,active,200,2.2,6.4,12,4,9,17,30,31941,1010,5,55,11,0.7424242424242424,0.6,7.0227272727272725,0.34,1,1,0,1
before,active,201,2.2,6.4,12,4,8,16,30,31670,1010,0,54,10,0.7,1,7.05,0.34,4,1,0,1
before,active,202,2.2,6.4,12,5,8,16,28,27992,965,2,50,11,0.6717557251908397,1,6.877862595419847,0.34,2,0,0,1
before,active,203,2.2,6.4,12,4,9,17,30,33492,1040,18,63,7,0.7538461538461538,0.4,6.930769230769231,0.34,1,1,0,1
before,active,204,2.2,6.4,12,3,8,18,30,32382,1040,3,65,8,0.7443609022556391,0.8,6.932330827067669,0.34,2,1,0,1
before,active,205,2.2,6.4,12,3,7,15,25,24492,1010,2,54,7,0.6031746031746031,0.6,7.055555555555555,0.34,1,1,0,1
before,active,206,2.2,6.4,12,4,9,16,29,30578,1025,4,63,7,0.7265625,0.8,6.9765625,0.34,0,1,0,1
before,active,207,2.2,6.4,12,3,8,16,28,30171,1070,14,62,8,0.7086614173228346,1,6.858267716535433,0.34,1,1,0,1
before,active,208,2.2,6.4,12,4,8,15,28,29864,995,1,62,6,0.6518518518518519,1,7.0962962962962965,0.34,2,1,0,1
before,active,209,2.2,6.4,12,4,8,17,28,28444,980,0,57,7,0.6641221374045801,0.6,7.122137404580153,0.34,1,1,0,1
before,active,210,2.2,6.4,12,4,9,16,28,29866,1055,12,60,5,0.7073170731707317,0.8,6.788617886178862,0.34,2,1,0,1
before,active,211,2.2,6.4,12,4,8,16,31,35113,1010,4,65,4,0.7720588235294118,0.8,6.919117647058823,0.34,1,1,0,1
before,active,212,2.2,6.4,12,4,7,16,29,30298,1025,9,63,11,0.6893939393939394,0.6,7.007575757575758,0.34,0,1,0,1
before,active,213,2.2,6.4,12,4,8,16,29,30238,1025,4,62,9,0.7380952380952381,1,6.904761904761905,0.34,0,1,0,1
before,active,214,2.2,6.4,12,4,7,14,27,26196,1025,2,57,11,0.664,1,7.088,0.34,2,0,0,1
before,active,215,2.2,6.4,12,4,9,17,30,31721,980,1,51,10,0.7368421052631579,0.6,7.030075187969925,0.34,1,1,0,1
before,active,216,2.2,6.4,12,4,8,15,27,28044,1040,8,65,7,0.6343283582089553,0.6,6.992537313432836,0.34,1,1,0,1
before,active,217,2.2,6.4,12,4,9,17,28,28935,1010,10,64,7,0.6541353383458647,0.6,6.887218045112782,0.34,4,1,0,1
before,active,218,2.2,6.4,12,5,9,17,29,30080,1025,6,61,9,0.746031746031746,1,6.865079365079365,0.34,3,1,0,1
before,active,219,2.2,6.4,12,4,9,16,28,29418,1010,7,62,8,0.7244094488188977,0.8,6.905511811023622,0.34,4,0,0,1
before,active,220,2.2,6.4,12,5,9,15,26,26397,1025,2,59,7,0.6106870229007634,1,7.122137404580153,0.34,2,1,0,1
before,active,221,2.2,6.4,12,4,8,16,30,31257,965,1,56,7,0.6785714285714286,0.8,6.8428571428571425,0.34,2,1,0,1
before,active,222,2.2,6.4,12,4,8,16,28,27968,1025,5,59,12,0.7063492063492064,0.6,6.841269841269841,0.34,2,1,0,1
before,active,223,2.2,6.4,12,4,8,16,28,28791,1010,4,57,6,0.6692307692307692,0.6,6.946153846153846,0.34,1,1,0,1
before,active,224,2.2,6.4,12,3,7,14,27,27644,1025,11,61,8,0.648854961832061,0.4,6.938931297709924,0.34,0,1,0,1
before,active,225,2.2,6.4,12,4,9,17,29,30304,1025,6,62,7,0.6923076923076923,0.6,7.107692307692307,0.34,0,0,0,1
before,active,226,2.2,6.4,12,4,8,16,30,31327,1025,5,46,11,0.7461538461538462,0.8,6.915384615384616,0.34,4,1,0,1
before,active,227,2.2,6.4,12,4,8,16,28,28919,995,0,63,6,0.6850393700787402,0.4,6.7795275590551185,0.34,2,1,0,1
before,active,228,2.2,6.4,12,5,10,17,30,31206,1010,7,68,10,0.6690647482014388,0.6,7.086330935251799,0.34,2,0,0,1
before,active,229,2.2,6.4,12,5,9,17,30,32416,1055,12,62,8,0.7404580152671756,0.8,7.00763358778626,0.34,1,1,0,1
before,active,230,2.2,6.4,12,5,10,18,31,33526,1010,1,48,8,0.7388059701492538,0.8,6.955223880597015,0.34,1,0,0,1
before,active,231,2.2,6.4,12,4,8,16,30,33135,1025,13,60,4,0.732824427480916,0.8,6.748091603053435,0.34,5,1,0,1
before,active,232,2.2,6.4,12,4,8,14,26,27167,1055,8,61,9,0.6299212598425197,0.8,7.031496062992126,0.34,2,1,0,1
before,active,233,2.2,6.4,12,4,8,14,27,28793,1025,3,64,7,0.6590909090909091,0.8,7.159090909090909,0.34,3,1,0,1
before,active,234,2.2,6.4,12,4,7,14,26,26593,1025,3,60,6,0.625,0.8,7.09375,0.34,1,1,0,1
before,active,235,2.2,6.4,12,3,7,15,28,29583,1010,9,64,8,0.696969696969697,0.6,6.9393939393939394,0.34,0,1,0,1
before,active,236,2.2,6.4,12,4,9,16,30,32533,1025,2,61,8,0.7272727272727273,0.8,7.068181818181818,0.34,4,1,0,1
before,active,237,2.2,6.4,12,4,7,15,28,28021,995,4,55,8,0.671875,0.6,7,0.34,0,1,0,1
before,active,238,2.2,6.4,12,4,8,15,28,29324,995,3,62,7,0.676923076923077,1,6.984615384615385,0.34,1,1,0,1
before,active,239,2.2,6.4,12,3,9,16,27,27071,1010,1,59,8,0.65625,0.6,7.203125,0.34,3,1,0,1
before,active,240,2.2,6.4,12,4,10,19,31,33815,1025,4,64,8,0.7651515151515151,0.8,6.734848484848484,0.34,3,1,0,1
before,active,241,2.2,6.4,12,5,9,17,31,33759,1025,7,67,8,0.7445255474452555,1,7.0510948905109485,0.34,3,1,0,1
before,active,242,2.2,6.4,12,4,8,16,29,30536,1040,4,64,9,0.6814814814814815,0.6,7.029629629629629,0.34,3,1,0,1
before,active,243,2.2,6.4,12,4,8,16,29,29345,965,5,61,10,0.6888888888888889,1,6.977777777777778,0.34,0,1,0,1
before,active,244,2.2,6.4,12,5,10,18,31,33733,1025,18,61,8,0.7692307692307693,1,6.615384615384615,0.34,1,0,0,1
before,active,245,2.2,6.4,12,5,9,17,30,31700,1010,2,64,6,0.7272727272727273,1,6.886363636363637,0.34,3,0,0,1
before,active,246,2.2,6.4,12,4,8,17,29,30349,1025,4,57,9,0.7076923076923077,0.8,7.046153846153846,0.34,2,1,0,1
before,active,247,2.2,6.4,12,4,9,16,29,28669,980,0,54,11,0.6666666666666666,0.6,6.911111111111111,0.34,1,1,0,1
before,active,248,2.2,6.4,12,4,8,17,30,32724,1040,4,66,7,0.7037037037037037,0.8,6.896296296296296,0.34,4,1,0,1
before,active,249,2.2,6.4,12,5,9,16,30,31280,1010,1,59,9,0.7089552238805971,1,6.925373134328358,0.34,1,0,0,1
before,active,250,2.2,6.4,12,5,9,17,29,30250,1025,3,59,11,0.734375,0.8,6.90625,0.34,1,0,0,1
before,active,251,2.2,6.4,12,5,9,17,31,32885,995,5,63,9,0.7751937984496124,1,6.767441860465116,0.34,1,1,0,1
before,active,252,2.2,6.4,12,4,9,17,32,35176,1010,3,64,7,0.7681159420289855,0.6,6.891304347826087,0.34,1,1,0,1
before,active,253,2.2,6.4,12,4,8,15,30,31656,1040,5,61,8,0.6739130434782609,0.8,7.1231884057971016,0.34,3,0,0,1
before,active,254,2.2,6.4,12,4,7,15,27,26593,1025,0,62,9,0.6587301587301587,1,7.111111111111111,0.34,2,0,0,1
before,active,255,2.2,6.4,12,4,8,15,27,27359,1040,7,62,6,0.6434108527131783,0.8,6.984496124031008,0.34,4,1,0,1
before,active,256,2.2,6.4,12,5,8,16,28,29108,995,3,58,7,0.6744186046511628,1,6.852713178294573,0.34,1,1,0,1
before,active,257,2.2,6.4,12,4,9,17,31,34652,1055,0,60,3,0.7368421052631579,0.6,6.93984962406015,0.34,2,1,0,1
before,active,258,2.2,6.4,12,3,8,17,30,31773,1040,10,64,11,0.7164179104477612,0.8,6.7388059701492535,0.34,3,1,0,1
before,active,259,2.2,6.4,12,4,9,17,28,30097,1040,3,61,5,0.7165354330708661,0.8,6.748031496062992,0.34,0,1,0,1
before,active,260,2.2,6.4,12,3,8,17,29,30049,1040,11,64,9,0.7076923076923077,0.8,6.930769230769231,0.34,2,1,0,1
before,active,261,2.2,6.4,12,4,9,16,29,30870,1025,2,58,8,0.7022900763358778,0.8,7,0.34,1,1,0,1
before,active,262,5.4,6.4,12,4,9,17,30,33259,1025,7,64,7,0.7313432835820896,0.6,6.925373134328358,0.34,1,1,0,0
before,active,263,2.2,6.4,12,4,9,16,28,28407,1010,7,61,7,0.6771653543307087,0.8,6.960629921259843,0.34,3,1,0,1
before,active,264,2.2,6.4,12,4,8,17,28,29769,1070,2,58,10,0.6616541353383458,0.8,7.052631578947368,0.34,1,1,0,1
before,active,265,2.2,6.4,12,5,9,18,31,33141,995,6,63,9,0.7633587786259542,1,6.809160305343512,0.34,2,0,0,1
before,active,266,2.2,6.4,12,3,9,17,30,33349,1010,11,59,7,0.7674418604651163,0.8,6.829457364341085,0.34,3,1,0,1
before,active,267,2.2,6.4,12,4,8,16,28,29495,1055,11,62,9,0.6793893129770993,0.8,7.0458015267175576,0.34,2,1,0,1
before,active,268,2.2,6.4,12,4,9,17,31,34717,1010,4,64,6,0.7463768115942029,0.8,6.746376811594203,0.34,4,1,0,1
before,active,269,2.2,6.4,12,5,9,17,29,31106,1025,6,64,7,0.6865671641791045,1,6.917910447761194,0.34,1,0,0,1
before,active,270,2.2,6.4,12,3,8,16,28,30520,1025,2,57,6,0.6846153846153846,0.6,6.884615384615385,0.34,4,1,0,1
before,active,271,2.2,6.4,12,4,8,15,28,27645,1010,3,57,10,0.6222222222222222,1,6.911111111111111,0.34,1,1,0,1
before,active,272,2.2,6.4,12,5,10,17,29,29306,1040,11,61,11,0.728,0.8,6.872,0.34,1,0,0,1
before,active,273,2.2,6.4,12,4,8,17,31,33436,1025,11,65,7,0.746268656716418,0.8,6.7611940298507465,0.34,4,1,0,1
before,active,274,2.2,6.4,12,3,8,16,27,28317,1025,6,63,6,0.6666666666666666,0.6,6.9689922480620154,0.34,1,1,0,1
before,active,275,2.2,6.4,12,4,7,13,27,29018,1055,13,61,6,0.688,0.8,6.912,0.34,1,1,0,1
before,active,276,2.2,6.4,12,4,9,16,30,31491,980,2,60,5,0.7218045112781954,0.8,6.87218045112782,0.34,2,1,0,1
before,active,277,2.2,6.4,12,5,9,15,28,28845,1025,14,61,5,0.6825396825396826,0.8,6.912698412698413,0.34,3,0,0,1
before,active,278,2.2,6.4,12,4,9,18,29,30536,1025,9,65,9,0.7142857142857143,1,6.977443609022556,0.34,1,0,0,1
before,active,279,5.4,6.4,12,3,7,14,27,28534,1040,11,63,9,0.6589147286821705,0.6,7.007751937984496,0.34,2,1,0,0
before,active,280,2.2,6.4,12,4,7,17,31,33903,980,4,60,9,0.7518248175182481,0.8,6.7153284671532845,0.34,2,0,0,1
before,active,281,2.2,6.4,12,4,7,16,28,29438,965,1,53,5,0.7054263565891473,0.4,6.961240310077519,0.34,1,1,0,1
before,active,282,2.2,6.4,12,4,8,15,28,29074,1025,9,59,8,0.6821705426356589,1,6.89922480620155,0.34,2,0,0,1
before,active,283,2.2,6.4,12,5,9,15,28,28835,1025,6,62,8,0.689922480620155,0.8,7.0852713178294575,0.34,2,0,0,1
before,active,284,2.2,6.4,12,4,9,17,30,32664,1025,4,60,7,0.7272727272727273,0.6,6.901515151515151,0.34,1,1,0,1
before,active,285,2.2,6.4,12,3,7,16,31,34631,1040,7,59,5,0.746268656716418,0.4,6.708955223880597,0.34,0,1,0,1
before,active,286,2.2,6.4,12,4,8,16,27,27782,1055,12,62,8,0.627906976744186,0.6,7.1395348837209305,0.34,1,1,0,1
before,active,287,2.2,6.4,12,3,8,17,28,29725,1055,2,63,8,0.6717557251908397,0.6,7.076335877862595,0.34,2,1,0,1
before,active,288,2.2,6.4,12,4,9,17,29,31497,1055,5,58,8,0.7121212121212122,1,7.03030303030303,0.34,1,0,0,1
before,active,289,2.2,6.4,12,4,8,17,31,34107,1025,5,63,7,0.762962962962963,0.8,6.911111111111111,0.34,2,1,0,1
before,active,290,2.2,6.4,12,4,8,17,30,32315,1055,14,64,9,0.7164179104477612,0.8,6.917910447761194,0.34,3,1,0,1
before,active,291,2.2,6.4,12,4,8,17,30,32482,995,2,58,7,0.7205882352941176,0.8,6.926470588235294,0.34,2,1,0,1
before,active,292,2.2,6.4,12,4,8,15,28,29183,1025,3,63,9,0.6818181818181818,1,6.886363636363637,0.34,1,1,0,1
before,active,293,2.2,6.4,12,4,10,16,29,29714,995,2,57,8,0.7109375,0.8,6.8984375,0.34,1,1,0,1
before,active,294,2.2,6.4,12,3,6,14,27,27347,1010,2,63,8,0.6564885496183206,0.6,7.030534351145038,0.34,2,1,0,1
before,active,295,8.600000000000001,6.4,12,4,9,16,28,28774,1025,3,59,8,0.6417910447761194,0.6,6.873134328358209,0.34,0,1,0,0
before,active,296,5.4,6.4,12,3,8,16,30,33398,980,6,62,6,0.7633587786259542,0.4,6.793893129770993,0.34,1,1,0,0
before,active,297,2.2,6.4,12,5,10,16,27,27068,995,5,51,7,0.6136363636363636,1,7.106060606060606,0.34,2,0,0,1
before,active,298,2.2,6.4,12,4,8,17,29,29886,1010,3,64,11,0.6888888888888889,1,6.888888888888889,0.34,3,0,0,1
before,active,299,2.2,6.4,12,4,8,15,27,27956,1010,3,60,5,0.6456692913385826,0.6,7.05511811023622,0.34,0,1,0,1
before,active,300,5.4,6.4,12,4,7,14,26,26334,995,0,58,8,0.6259541984732825,0.6,7.1679389312977095,0.34,2,1,0,0
before,active,301,2.2,6.4,12,4,8,17,27,28606,1010,2,63,6,0.6439393939393939,0.4,6.9393939393939394,0.34,2,1,0,1
before,active,302,2.2,6.4,12,4,9,17,30,31721,1025,6,63,7,0.7164179104477612,0.8,6.776119402985074,0.34,2,0,0,1
before,active,303,2.2,6.4,12,4,7,14,26,26094,1025,5,52,7,0.6030534351145038,0.8,7.076335877862595,0.34,1,0,0,1
before,active,304,2.2,6.4,12,4,8,15,27,28178,1055,2,64,8,0.6086956521739131,0.8,7.036231884057971,0.34,3,1,0,1
before,active,305,2.2,6.4,12,4,7,16,29,30077,1025,1,60,8,0.7209302325581395,0.4,6.8604651162790695,0.34,2,1,0,1
before,active,306,2.2,6.4,12,4,8,15,27,28704,1010,7,53,7,0.696,0.6,6.928,0.34,2,1,0,1
before,active,307,15,6.4,12,4,8,15,28,29922,1040,4,49,7,0.6666666666666666,0.2,7.037037037037037,0.34,3,1,0,0
before,active,308,2.2,6.4,12,4,8,16,31,33735,995,2,59,6,0.7092198581560284,0.8,6.943262411347518,0.34,3,0,0,1
before,active,309,2.2,6.4,12,4,9,16,29,30667,1010,4,55,6,0.6814814814814815,0.8,7.051851851851852,0.34,2,0,0,1
before,active,310,2.2,6.4,12,3,9,17,30,32757,1055,13,62,9,0.7089552238805971,0.2,6.902985074626866,0.34,1,1,0,1
before,active,311,2.2,6.4,12,3,8,15,28,29274,1010,4,57,7,0.712,0.6,6.864,0.34,2,1,0,1
before,active,312,8.600000000000001,6.4,12,4,8,15,28,29136,995,2,59,5,0.6541353383458647,0.6,6.977443609022556,0.34,2,1,0,0
before,active,313,5.4,6.4,12,4,8,16,30,31251,995,10,62,10,0.765625,0.8,6.8671875,0.34,2,1,0,0
before,active,314,2.2,6.4,12,4,9,18,31,33004,965,0,55,9,0.7352941176470589,0.6,6.772058823529412,0.34,3,1,0,1
before,active,315,2.2,6.4,12,4,8,16,28,30260,1025,0,56,7,0.6846153846153846,0.8,6.923076923076923,0.34,3,1,0,1
before,active,316,2.2,6.4,12,4,8,17,31,34192,1025,5,65,10,0.7426470588235294,0.6,6.9411764705882355,0.34,2,1,0,1
before,active,317,5.4,6.4,12,4,9,17,31,33520,1040,0,59,8,0.7279411764705882,0.6,6.882352941176471,0.34,3,1,0,0
before,active,318,2.2,6.4,12,4,9,17,29,30561,995,3,63,4,0.71875,0.8,6.765625,0.34,1,1,0,1
before,active,319,2.2,6.4,12,4,9,17,29,30492,1010,12,61,8,0.7265625,0.8,6.765625,0.34,1,0,0,1
before,active,320,2.2,6.4,12,4,8,18,28,29347,1040,1,64,10,0.6791044776119403,0.8,7.029850746268656,0.34,3,1,0,1
before,active,321,2.2,6.4,12,5,9,17,28,29517,980,2,62,6,0.6691729323308271,0.8,7.052631578947368,0.34,4,1,0,1
before,active,322,2.2,6.4,12,4,9,17,29,30912,1055,2,65,5,0.696969696969697,0.6,6.992424242424242,0.34,4,1,0,1
before,active,323,2.2,6.4,12,4,9,15,28,29136,1055,6,64,12,0.6717557251908397,0.4,6.9541984732824424,0.34,1,1,0,1
before,active,324,2.2,6.4,12,5,9,17,31,34118,1025,7,63,8,0.7803030303030303,0.8,6.931818181818182,0.34,0,0,0,1
before,active,325,2.2,6.4,12,5,8,16,28,29165,995,2,63,7,0.6818181818181818,1,7.037878787878788,0.34,2,0,0,1
before,active,326,2.2,6.4,12,4,8,18,29,30918,1040,10,64,8,0.7175572519083969,0.8,7.015267175572519,0.34,2,1,0,1
before,active,327,2.2,6.4,12,4,8,17,29,30558,1040,13,63,6,0.734375,0.8,6.8828125,0.34,0,1,0,1
before,active,328,2.2,6.4,12,4,8,17,31,33443,1025,4,64,7,0.7333333333333333,0.8,6.822222222222222,0.34,2,1,0,1
before,active,329,5.4,6.4,12,4,9,18,30,32554,1040,4,64,9,0.7238805970149254,0.6,7.074626865671642,0.34,3,1,0,0
before,active,330,5.4,6.4,12,4,8,15,28,28898,1040,4,58,8,0.6268656716417911,0.8,6.955223880597015,0.34,2,1,0,0
before,active,331,2.2,6.4,12,4,8,15,29,30578,1040,11,64,9,0.7022900763358778,0.6,6.763358778625954,0.34,2,1,0,1
before,active,332,2.2,6.4,12,4,9,18,29,29703,1010,1,65,8,0.6791044776119403,1,6.977611940298507,0.34,2,1,0,1
before,active,333,2.2,6.4,12,4,8,17,30,32598,1025,8,62,7,0.7461538461538462,0.8,6.892307692307693,0.34,1,1,0,1
before,active,334,2.2,6.4,12,4,8,16,28,30370,1025,4,62,5,0.6691729323308271,0.8,6.992481203007519,0.34,1,1,0,1
before,active,335,2.2,6.4,12,5,9,17,29,29596,995,2,52,7,0.6870229007633588,0.8,6.977099236641221,0.34,1,1,0,1
before,active,336,2.2,6.4,12,4,9,16,28,28392,1010,3,62,9,0.6875,0.8,6.9296875,0.34,0,1,0,1
before,active,337,2.2,6.4,12,4,8,16,29,29585,1010,6,59,9,0.6717557251908397,1,6.984732824427481,0.34,0,1,0,1
before,active,338,2.2,6.4,12,3,8,16,28,28642,1040,11,62,9,0.6976744186046512,0.6,6.930232558139535,0.34,1,1,0,1
before,active,339,2.2,6.4,12,4,8,17,29,31066,1055,13,64,10,0.6992481203007519,1,6.947368421052632,0.34,0,1,0,1
before,active,340,2.2,6.4,12,4,9,16,29,29720,1025,2,55,8,0.6976744186046512,1,7.069767441860465,0.34,2,1,0,1
before,active,341,2.2,6.4,12,4,8,16,29,30087,1040,12,61,9,0.7286821705426356,0.8,6.7984496124031,0.34,3,1,0,1
before,active,342,2.2,6.4,12,4,8,15,27,27302,1010,7,58,10,0.65625,0.8,6.9375,0.34,2,1,0,1
before,active,343,2.2,6.4,12,4,8,15,28,29228,995,3,63,7,0.6466165413533834,0.8,7.142857142857143,0.34,1,1,0,1
before,active,344,2.2,6.4,12,4,9,16,30,31730,1025,2,59,10,0.7480916030534351,1,6.740458015267175,0.34,0,0,0,1
before,active,345,2.2,6.4,12,4,9,18,32,36453,1040,2,63,9,0.7925925925925926,0.8,6.807407407407408,0.34,1,1,0,1
before,active,346,2.2,6.4,12,4,10,18,29,31302,1025,3,61,10,0.746031746031746,1,6.888888888888889,0.34,2,1,0,1
before,active,347,8.600000000000001,6.4,12,4,8,16,29,30412,1025,8,60,7,0.7209302325581395,0.6,6.868217054263566,0.34,1,1,0,0
before,active,348,2.2,6.4,12,4,8,17,29,30473,1040,4,54,8,0.7086614173228346,0.8,6.866141732283465,0.34,1,1,0,1
before,active,349,2.2,6.4,12,4,8,16,28,30463,1070,5,63,6,0.6590909090909091,0.8,6.848484848484849,0.34,1,1,0,1
before,active,350,2.2,6.4,12,4,8,16,27,27026,980,0,55,7,0.6074074074074074,0.8,7.2592592592592595,0.34,0,1,0,1
before,active,351,2.2,6.4,12,4,9,17,30,33895,1055,11,63,8,0.7651515151515151,1,6.825757575757576,0.34,1,1,0,1
before,active,352,2.2,6.4,12,4,9,16,29,31511,1040,5,64,6,0.7045454545454546,0.8,6.984848484848484,0.34,4,1,0,1
before,active,353,2.2,6.4,12,4,8,16,29,32133,1055,9,65,6,0.6865671641791045,0.8,6.813432835820896,0.34,1,1,0,1
before,active,354,2.2,6.4,12,4,9,16,29,31590,1025,0,57,6,0.6940298507462687,0.8,6.880597014925373,0.34,2,1,0,1
before,active,355,2.2,6.4,12,4,9,17,30,33204,1040,6,66,7,0.7185185185185186,1,6.955555555555556,0.34,1,1,0,1
before,active,356,2.2,6.4,12,4,8,16,28,29327,1055,3,58,8,0.6666666666666666,0.8,6.9689922480620154,0.34,1,1,0,1
before,active,357,2.2,6.4,12,4,8,16,28,29194,1025,5,65,10,0.7,0.8,6.930769230769231,0.34,1,1,0,1
before,active,358,2.2,6.4,12,5,9,15,28,28995,1055,4,61,11,0.6541353383458647,0.6,6.924812030075188,0.34,1,0,0,1
